mmsi,type,type_specific,name,country_iso
227247290,Sailing Vessel,Sailing Vessel,FOUDRE,FR
227246920,Sailing Vessel,Sailing Vessel,DA VINCI,FR
227246620,Sailing Vessel,Sailing Vessel,TINTAMARRE,FR
227246080,Sailing Vessel,Sailing Vessel,CALAHE,FR
227245850,Sailing Vessel,Sailing Vessel,ZAE,FR
227245170,Sailing Vessel,Sailing Vessel,ORCEA,FR
227245005,Unspecified,Unspecified,AIS BUOY 5,FR
227245004,Unspecified,Unspecified,AIS BUOY 04 12.0V,FR
227245003,Unspecified,Unspecified,AIS BUOY 3 11.9V,FR
227245002,Unspecified,Unspecified,AIS BUOY 2 11.9V,FR
227245001,Unspecified,Unspecified,AIS BUOY 1 12.0V,FR
227245000,Sailing Vessel,Sailing Vessel,BLUE PANDA,FR
227243270,Sailing Vessel,Sailing Vessel,MISTO,FR
227243030,Sailing Vessel,Sailing Vessel,ALDABRA,FR
227242910,Sailing Vessel,Sailing Vessel,SHANTI,FR
227242650,Sailing Vessel,Sailing Vessel,MEKOMAN,FR
227242330,Sailing Vessel,Sailing Vessel,IOS III,FR
227242270,Pleasure Craft,Pleasure Craft,OCCI 2,FR
227242260,Sailing Vessel,Sailing Vessel,BLUE SPIRIT,FR
227240920,Sailing Vessel,Sailing Vessel,SUNSHINE,FR
227240680,Sailing Vessel,Sailing Vessel,OXALYS,FR
227239490,Sailing Vessel,Sailing Vessel,APPASSIONATA,FR
227238910,Sailing Vessel,Sailing Vessel,LEON V,FR
227238720,Sailing Vessel,Sailing Vessel,CASSIOPEE,FR
227238230,Sailing Vessel,Sailing Vessel,BLUE PASSION,FR
227238110,Sailing Vessel,Sailing Vessel,TAI TAM,FR
227237930,Sailing Vessel,Sailing Vessel,MAESTRAL,FR
227237260,Sailing Vessel,Sailing Vessel,LEONARD,FR
227237210,Dredger,Dredger,VICTORIA IV,FR
227237020,Sailing Vessel,Sailing Vessel,SALINA,FR
227236750,Pleasure Craft,Pleasure Craft,CAIPIRINHA III,FR
227236110,Sailing Vessel,Sailing Vessel,ZEMBRA,FR
227235160,Sailing Vessel,Sailing Vessel,LIBRA 2,FR
227232210,Sailing Vessel,Sailing Vessel,ARGO,FR
227231360,Pleasure Craft,Pleasure Craft,MALIMA,FR
227230060,Sailing Vessel,Sailing Vessel,ASINARA,FR
227229330,Sailing Vessel,Sailing Vessel,LE GABIAN 1,FR
227228180,Sailing Vessel,Sailing Vessel,IORANA 3,FR
227228060,Sailing Vessel,Sailing Vessel,CALA IRIS,FR
227226680,Sailing Vessel,Sailing Vessel,BREIZH DOC,FR
227225940,Sailing Vessel,Sailing Vessel,BAIJI 2,FR
227224550,Sailing Vessel,Sailing Vessel,JACANA,FR
227223350,Sailing Vessel,Sailing Vessel,FLYER,FR
227222830,Sailing Vessel,Sailing Vessel,OUSTAU,FR
227221330,Sailing Vessel,Sailing Vessel,SAMOA B,FR
227219950,Pleasure Craft,Pleasure Craft,MAYREAU,FR
227215380,Sailing Vessel,Sailing Vessel,ESCONDIDA,FR
227213040,Sailing Vessel,Sailing Vessel,SHEADADU,FR
227212000,Other,Research or Survey Vessel,TETHYS II,FR
227211420,Pleasure Craft,Pleasure Craft,THEODORA,FR
227211030,Sailing Vessel,Sailing Vessel,GALINETTE,FR
227208880,Sailing Vessel,Sailing Vessel,MASKALI,FR
227208570,Sailing Vessel,Sailing Vessel,MILOU,FR
227207660,Pleasure Craft,Pleasure Craft,CURIEUSE,FR
227207290,Pleasure Craft,Pleasure Craft,RECOVERY,FR
227207150,Pleasure Craft,Pleasure Craft,DORIS,FR
227206150,Sailing Vessel,Sailing Vessel,PASSAGER DU VENT,FR
227204680,Pleasure Craft,Pleasure Craft,COCO 3,FR
227204510,Sailing Vessel,Sailing Vessel,ELSY,FR
227203260,Sailing Vessel,Sailing Vessel,SUDEST,FR
227202930,Sailing Vessel,Sailing Vessel,LE MALUTI 2,FR
227202000,Passenger,Ro-Ro or Passenger Ship,KALLISTE,FR
227201870,Sailing Vessel,Sailing Vessel,ALDEBARAN,FR
227201680,Sailing Vessel,Sailing Vessel,OCEANE ISA BEN FR,FR
227199520,Pleasure Craft,Pleasure Craft,ESCAPADE,FR
227198330,Sailing Vessel,Sailing Vessel,LILADHOC SOLO SAILOR,FR
227196540,Sailing Vessel,Sailing Vessel,SUMERIS,FR
227195890,Sailing Vessel,Sailing Vessel,MONTAIGNE,FR
227195480,Sailing Vessel,Sailing Vessel,EOLE OCEANIS350,FR
227194810,Sailing Vessel,Sailing Vessel,DIMITILE II,FR
227194000,Passenger,Passenger Ship,CLUB MED 2,FR
227191360,Sailing Vessel,Sailing Vessel,CHALUPIA,FR
227190140,Sailing Vessel,Sailing Vessel,ITHAQUE,FR
227189380,Sailing Vessel,Sailing Vessel,PAPAGENO,FR
227188350,Sailing Vessel,Sailing Vessel,PASSION,FR
227187860,Sailing Vessel,Sailing Vessel,RESPIRE,FR
227187240,Sailing Vessel,Sailing Vessel,COUCARIN,FR
227186490,Sailing Vessel,Sailing Vessel,LIPOPETTE,FR
227185430,Sailing Vessel,Sailing Vessel,BACCHUS 2,FR
227185410,Sailing Vessel,Sailing Vessel,ZAMPA,FR
227184000,Passenger,Ro-Ro or Passenger Ship,PAGLIA ORBA,FR
227183540,Sailing Vessel,Sailing Vessel,CELERA,FR
227183290,Sailing Vessel,Sailing Vessel,LAZY JACK,FR
227182630,Sailing Vessel,Sailing Vessel,LOUCHEF,FR
227182000,Passenger,Ro-Ro or Passenger Ship,MONTE DORO,FR
227180940,Pleasure Craft,Pleasure Craft,AFTER 8,FR
227180870,Sailing Vessel,Sailing Vessel,TRISKEL,FR
227179330,Pleasure Craft,Pleasure Craft,FYA,FR
227177270,Pleasure Craft,Pleasure Craft,LA FOLIE DOUCE,FR
227176350,Sailing Vessel,Sailing Vessel,LA TASSEE 5,FR
227172640,Sailing Vessel,Sailing Vessel,MOHICAN,FR
227172090,Pleasure Craft,Pleasure Craft,MINTY,FR
227170620,Sailing Vessel,Sailing Vessel,LESTEREL II,FR
227167658,Unspecified,Unspecified,SEMPRE 08 79,FR
227167330,Sailing Vessel,Sailing Vessel,EXCALIBUR,FR
227166760,Sailing Vessel,Sailing Vessel,CARTOUCHE,FR
227164260,Sailing Vessel,Sailing Vessel,RAPA NUI,FR
227163440,Sailing Vessel,Sailing Vessel,KALISEA,FR
227163430,Sailing Vessel,Sailing Vessel,WILD PEARL,FR
227163290,Sailing Vessel,Sailing Vessel,NOISY OYSTER,FR
227158630,Pleasure Craft,Pleasure Craft,INACHOS IV,FR
227157110,Sailing Vessel,Sailing Vessel,MEA,FR
227156290,Sailing Vessel,Sailing Vessel,GUYANGE,FR
227154790,Sailing Vessel,Sailing Vessel,ILOGAN,FR
227153610,Sailing Vessel,Sailing Vessel,LAINOA,FR
227153130,Sailing Vessel,Sailing Vessel,MAHEL,FR
227152530,Sailing Vessel,Sailing Vessel,GRENADINE YCA,FR
227152410,Pleasure Craft,Pleasure Craft,HABANERA,FR
227151510,Sailing Vessel,Sailing Vessel,BELLATRIX,FR
227148640,Pleasure Craft,Pleasure Craft,ESTELONA,FR
227143970,Pleasure Craft,Pleasure Craft,ZEN SPIRIT,FR
227142610,Sailing Vessel,Sailing Vessel,MR BEELZEBUTH,FR
227141960,Sailing Vessel,Sailing Vessel,WOURI,FR
227141560,Sailing Vessel,Sailing Vessel,OHANA,FR
227140740,Sailing Vessel,Sailing Vessel,GI PI,FR
227139710,Pleasure Craft,Pleasure Craft,JUST A DREAM,FR
227138220,Sailing Vessel,Sailing Vessel,GEMINI VIRGIN,FR
227137750,Sailing Vessel,Sailing Vessel,BOULEGAN,FR
227137710,Sailing Vessel,Sailing Vessel,STERGANN,FR
227137650,Pleasure Craft,Pleasure Craft,MARAMOUR III,FR
227136890,Pleasure Craft,Pleasure Craft,DIONE,FR
227136760,Sailing Vessel,Sailing Vessel,JOBIC,FR
227136520,Pleasure Craft,Pleasure Craft,MARIKA,FR
227135160,Pleasure Craft,Pleasure Craft,MEN MEUR,FR
227129550,Pleasure Craft,Pleasure Craft,TURQUOISE,FR
227128650,Sailing Vessel,Sailing Vessel,AD HOC,FR
227128410,Pleasure Craft,Pleasure Craft,U TRAGULINU,FR
227127980,Pleasure Craft,Pleasure Craft,MAGAYAN,FR
227127430,Pleasure Craft,Pleasure Craft,AGAPE II,FR
227126920,Sailing Vessel,Sailing Vessel,UXOR II,FR
227125540,Sailing Vessel,Sailing Vessel,CORTO,FR
227122040,Sailing Vessel,Sailing Vessel,EXELAN,FR
227121930,Sailing Vessel,Sailing Vessel,MEDUSA,FR
227119790,Sailing Vessel,Sailing Vessel,ISADORA,FR
227119730,Sailing Vessel,Sailing Vessel,TI KAZ LA,FR
227119240,Sailing Vessel,Sailing Vessel,ALJUNINA,FR
227118790,Sailing Vessel,Sailing Vessel,LOUISE,FR
227118640,Pleasure Craft,Pleasure Craft,CESAR,FR
227117290,Sailing Vessel,Sailing Vessel,IMAGINE,FR
227117140,Pleasure Craft,Pleasure Craft,PACIFIC 62,FR
227116260,Pilot Vessel,Pilot Vessel,PILOTINE D,FR
227116180,Sailing Vessel,Sailing Vessel,BLACK PEARL,FR
227116140,Sailing Vessel,Sailing Vessel,EXPRESSO SOLO SAILOR,FR
227115470,Sailing Vessel,Sailing Vessel,SHAMROCK SOLO SAILOR,FR
227114640,Pleasure Craft,Pleasure Craft,URUZ,FR
227113140,Pleasure Craft,Pleasure Craft,CARAMEL,FR
227110270,Sailing Vessel,Sailing Vessel,CHAMALO,FR
227109810,Sailing Vessel,Sailing Vessel,OBSESSION,FR
227109470,Sailing Vessel,Sailing Vessel,LYLOU 2,FR
227108820,Sailing Vessel,Sailing Vessel,CASTELEAU,FR
227107910,Sailing Vessel,Sailing Vessel,HEAVEN,FR
227105270,Sailing Vessel,Sailing Vessel,PAPAGO,FR
227104580,Pleasure Craft,Pleasure Craft,SINE QUA NON,FR
227104570,Sailing Vessel,Sailing Vessel,WOODSTOCK,FR
227099320,Sailing Vessel,Sailing Vessel,PHILEMON,FR
227098770,Sailing Vessel,Sailing Vessel,AREION,FR
227098750,Sailing Vessel,Sailing Vessel,NAIKA,FR
227098690,Sailing Vessel,Sailing Vessel,SYLVANNE,FR
227097660,Sailing Vessel,Sailing Vessel,TEC TEC,FR
227096860,Pleasure Craft,Pleasure Craft,JUSTINIAC,FR
227096730,Sailing Vessel,Sailing Vessel,KAYAR,FR
227096420,Pleasure Craft,Pleasure Craft,ALANA III,FR
227095330,Sailing Vessel,Sailing Vessel,KIWI,FR
227088580,Sailing Vessel,Sailing Vessel,THE SEA CAT,FR
227087710,Sailing Vessel,Sailing Vessel,FAB,FR
227085760,Sailing Vessel,Sailing Vessel,ZOU MAI,FR
227084470,Sailing Vessel,Sailing Vessel,TAORA,FR
227082560,Sailing Vessel,Sailing Vessel,ENCOUNTER,FR
227080220,Sailing Vessel,Sailing Vessel,CHAMPAGNE,FR
227079340,Sailing Vessel,Sailing Vessel,MISTAYA 3,FR
227076250,Pleasure Craft,Pleasure Craft,NYAMBA,FR
227075840,Sailing Vessel,Sailing Vessel,MADURA,FR
227075270,Sailing Vessel,Sailing Vessel,HOREIA,FR
227075250,Sailing Vessel,Sailing Vessel,BOOMERANG6,FR
227074430,Sailing Vessel,Sailing Vessel,ATHENA,FR
227074080,Sailing Vessel,Sailing Vessel,OVERDOZ,FR
227072940,Sailing Vessel,Sailing Vessel,AVENTURA,FR
227072860,Sailing Vessel,Sailing Vessel,AERIUS,FR
227068840,Sailing Vessel,Sailing Vessel,NEWAY CAT,FR
227058930,Pleasure Craft,Pleasure Craft,HEOL,FR
227058530,Sailing Vessel,Sailing Vessel,AY OLI,FR
227055070,Sailing Vessel,Sailing Vessel,KIBANOU,FR
227053420,Sailing Vessel,Sailing Vessel,LE CHOUAN,FR
227052770,Sailing Vessel,Sailing Vessel,VEROCEAN,FR
227051370,Sailing Vessel,Sailing Vessel,LA BARRIQUE A VENT,FR
227051000,Sailing Vessel,Training Ship,BELEM,FR
227050950,Pleasure Craft,Pleasure Craft,JEAN MAR,FR
227041250,Pleasure Craft,Pleasure Craft,ELBO,FR
227040510,Sailing Vessel,Sailing Vessel,CAPRICCIO II,FR
227040470,Sailing Vessel,Sailing Vessel,TACENA,FR
227040340,Sailing Vessel,Sailing Vessel,ATERA,FR
227039220,Sailing Vessel,Sailing Vessel,EHLES,FR
227034580,Sailing Vessel,Sailing Vessel,CIPANGO,FR
227032380,Sailing Vessel,Sailing Vessel,CEPHEI II,FR
227031480,Sailing Vessel,Sailing Vessel,NABUCCO,FR
227028970,Sailing Vessel,Sailing Vessel,ACQUAMARINA,FR
227028050,Pleasure Craft,Pleasure Craft,KERFREKY,FR
227025070,Sailing Vessel,Sailing Vessel,APHRODITE,FR
227022110,Sailing Vessel,Sailing Vessel,MANAO,FR
227020210,Sailing Vessel,Sailing Vessel,BOULINOU,FR
227015460,Sailing Vessel,Sailing Vessel,SPUGNA,FR
227015360,Sailing Vessel,Sailing Vessel,LEOCADIA,FR
227014830,Sailing Vessel,Sailing Vessel,SANTA MANZA,FR
227014390,Sailing Vessel,Sailing Vessel,LIBECCIO,FR
227013200,Passenger,Passenger,SCANDOLA,FR
227010410,Pilot Vessel,Pilot Vessel,PILOTINE SAGRO,FR
227007610,SAR,SAR,SNSM 132 BASTIA,FR
227005750,Pilot Vessel,Pilot Vessel,PILOTINE SPANU,FR
227005680,Pilot Vessel,Pilot Vessel,PILOTINE I,FR
227005660,Pilot Vessel,Pilot Vessel,PILOTINE H,FR
227004320,SAR,SAR,MARIUS OLIVERI,FR
227002700,Sailing Vessel,Sailing Vessel,NEREIDES,FR
227001550,SAR,SAR,PASQUALE PAOLI,FR
227000090,Sailing Vessel,Sailing Vessel,SETHI,FR
226308000,,,,
226290000,Cargo,Cable Layer,RAYMOND CROZE,FR
226280000,Passenger,Ro-Ro or Passenger Ship,JEAN NICOLI,FR
226269000,Passenger,Ro-Ro or Passenger Ship,A NEPITA,FR
226245000,Passenger,Ro-Ro or Passenger Ship,GIROLATA,FR
226242000,Passenger,Ro-Ro or Passenger Ship,DANIELLE CASANOVA,FR
226235000,Cargo,Cable Layer,ILE DE SEIN,FR
226167000,Sailing Vessel,Sailing Vessel,PYTHEAS,FR
226046000,Sailing Vessel,Sailing Vessel,JOCALIS,FR
226000000,Unspecified,Unspecified,FRENCH WARSHIP,FR
225997636,Pleasure Craft,Pleasure Craft,CAPONATA,ES
225995919,Pleasure Craft,Pleasure Craft,V2,ES
225995104,Sailing Vessel,Sailing Vessel,AMUITZ SOLO SAILOR,ES
225993399,Sailing Vessel,Sailing Vessel,POLUX,ES
225993163,Sailing Vessel,Sailing Vessel,CHICHO,ES
225992139,Pleasure Craft,Pleasure Craft,PRINCESA,ES
225991752,,,,
225991444,Pleasure Craft,Pleasure Craft,SAMMYS III,ES
225990552,Pleasure Craft,Pleasure Craft,SAND BARCELONA,ES
225990071,Sailing Vessel,Sailing Vessel,TORNAFORT,ES
225986155,Sailing Vessel,Sailing Vessel,ANITA,ES
225984705,Sailing Vessel,Sailing Vessel,GALLIVANT,ES
225982551,Sailing Vessel,Sailing Vessel,MAGEC,ES
225942370,Sailing Vessel,Sailing Vessel,AGUA,ES
225908370,Sailing Vessel,Sailing Vessel,KIRIBATI,ES
225462000,Cargo,Ro-Ro Cargo,BENTAYGA CARGO,ES
225390000,,,,
225371000,,,MUROS,
225370000,Cargo,General Cargo,ARTEAGA NM,ES
225313000,,,URA,
224983000,Tanker,LNG Tanker,ADRIANO KNUTSEN,ES
224941000,Tanker,LNG Tanker,SEAPEAK CATALUNYA,ES
224772000,Cargo,Salvage or Rescue Vessel,OPEN ARMS,ES
224738000,Dredger,Offshore Supply Ship,NAUTILUS,ES
224607170,Sailing Vessel,Sailing Vessel,LADISEA,ES
224537000,,,,
224534720,Sailing Vessel,Sailing Vessel,USHUAIA UNO,ES
224528000,Fishing,Fishing Vessel,ARMON VIGO 135,
224422950,Sailing Vessel,Sailing Vessel,KILENA OF CORSICA,ES
224390160,Sailing Vessel,Sailing Vessel,ZAORI,ES
224315790,Sailing Vessel,Sailing Vessel,AKIRI,ES
224233480,Sailing Vessel,Sailing Vessel,GIPSY,ES
224211490,Other,Other,ESPIRITU DEL XAREY,ES
224189480,Sailing Vessel,Sailing Vessel,TAINO,ES
224072750,Pleasure Craft,Pleasure Craft,MARTA,ES
224029000,Cargo,Ro-Ro Cargo,BOUZAS,ES
224013850,Sailing Vessel,Sailing Vessel,ALOPEX,ES
220648000,Tanker,Oil or Chemical Tanker,KARINA THERESA,DK
220625000,Tanker,Oil or Chemical Tanker,CHARLOTTE THERESA,DK
220624000,Tanker,Oil or Chemical Tanker,JETTE THERESA,DK
220447000,Tanker,Oil or Chemical Tanker,SUSANNE THERESA,DK
220385000,,,,
219927000,Cargo,Ro-Ro Cargo,ARK FUTURA,DK
219544000,Cargo,General Cargo,MARIANNE DANICA,DK
219479000,Tanker,Chemical Tanker,LESSOW SWAN,DK
219473000,Tanker - Hazard A (Major),Chemical Tanker,ANHOUT SWAN,DK
219426000,Tanker - Hazard B,Chemical Tanker,ENDELO SWAN,DK
219374000,Tanker,Oil or Chemical Tanker,CATHY THERESA,DK
219314000,Tanker,Crude Oil Tanker,ELISABETH MAERSK,DK
219310000,Tanker,Oil or Chemical Tanker,NORD HIMALAYA,DK
219278000,Tanker,Oil or Chemical Tanker,HULDA MAERSK,DK
219277000,Tanker,Oil or Chemical Tanker,HENNING MAERSK,DK
219225000,Cargo - Hazard A (Major),Container Ship,MAERSK NORFOLK,DK
219223000,Cargo,Container Ship,MAERSK NEWPORT,DK
219222000,Tanker,Oil or Chemical Tanker,KATTEGAT,DK
219209000,Cargo,General Cargo,DANICA SUNRISE,DK
219148000,Tanker,Oil or Chemical Tanker,ALICE THERESA,DK
219127000,,,,
219115000,Cargo,Container Ship,VENTA MAERSK,DK
219031203,Tanker,Oil or Chemical Tanker,SIGRID THERESA,DK
219031135,Tanker,Oil or Chemical Tanker,LIKYA THERESA,DK
219031111,Tanker,Oil or Chemical Tanker,BISCAY,DK
219031008,Tanker - Hazard B,Oil or Chemical Tanker,SAMUS SWAN,DK
219030506,Pleasure Craft,Pleasure Craft,MITSOU,DK
219028232,Sailing Vessel,Sailing Vessel,KAHEMALO,DK
219028009,Tanker,Oil or Chemical Tanker,SCANDIC,DK
219027928,Sailing Vessel,Sailing Vessel,JOY,DK
219027837,,,,
219027463,Tanker,Oil or Chemical Tanker,NORDIC,DK
219027065,Cargo,Ro-Ro Cargo,STENA FORECASTER,DK
219026099,Sailing Vessel,Sailing Vessel,SAGA,DK
219023574,Pleasure Craft,Pleasure Craft,DLIVET,DK
219023056,Pleasure Craft,Pleasure Craft,GAIA,DK
219023000,,,,
219021693,Sailing Vessel,Sailing Vessel,NORDSTJERNEN,DK
219017258,Sailing Vessel,Sailing Vessel,WICKY,DK
219015003,Sailing Vessel,Sailing Vessel,SKULD VII,DK
219010951,Pleasure Craft,Pleasure Craft,HABA SUT,DK
219006656,Sailing Vessel,Sailing Vessel,EVANNA AALBORG,DK
218844000,,,,
218818000,Cargo,Vehicles Carrier,PATARA,DE
218562000,Cargo,Vehicles Carrier,PARANA,DE
218522000,,,,
218426000,Cargo - Hazard A (Major),Container Ship,HONG KONG EXPRESS,DE
218355000,,,,
218292000,Tanker,Oil Products Tanker,SEAPIKE,DE
218158000,Passenger,Passenger,MEGA REGINA,DE
218024360,Sailing Vessel,Sailing Vessel,KA MOE,DE
218009020,Sailing Vessel,Sailing Vessel,SCHORCH,DE
218006370,Pleasure Craft,Pleasure Craft,SOLITUDE,DE
215996000,Sailing Vessel,Sailing Vessel,EARLYBIRD,MT
215990000,Tanker,Crude Oil Tanker,ANWAAR BENGHAZI,MT
215989000,Tanker,Crude Oil Tanker,FEZZAN,MT
215982000,Sailing Vessel,Sailing Vessel,ANIMA II,MT
215980000,Sailing Vessel,Sailing Vessel,SPARK III,MT
215979000,Tanker,Oil or Chemical Tanker,SEN ARCHE,MT
215975000,Pleasure Craft,Yacht,LA LUNA,MT
215966000,Cargo,Container Ship,CMA CGM IGUACU,MT
215955000,Other,Yacht,MEDIALLY,MT
215951000,Pleasure Craft,Yacht,ARADOS,MT
215937000,Tanker,Oil or Chemical Tanker,YM EARTH,MT
215926000,Tanker,Oil or Chemical Tanker,MINERVA GRACE,MT
215925000,,,,
215920000,Passenger,Passenger Ship,MSC SEASHORE,MT
215915000,Cargo - Hazard C (Minor),Ro-Ro Cargo,EUROCARGO CATANIA,MT
215891000,Cargo,Container Ship,CMA CGM BEIRA,MT
215889000,Tanker,LNG Tanker,MINERVA LIMNOS,MT
215876000,Cargo,Vehicles Carrier,SEBRING,MT
215872000,Tanker,Oil or Chemical Tanker,IEVOLI STAR,MT
215867000,Tanker,Oil or Chemical Tanker,IVYAN,MT
215861000,Pleasure Craft,Pleasure Craft,INSOMNIA,MT
215858000,Tanker,LPG Tanker,EPIC BREEZE,MT
215855000,Passenger,Passenger Ship,SEA CLOUD SPIRIT,MT
215844000,Pleasure Craft,"Inland, Unknown",DREAM,MT
215839000,Cargo,Container Ship,CMA CGM SCANDOLA,MT
215831000,Pleasure Craft,Yacht,MAXIMILIAN MMIV,MT
215820000,,,,
215817000,Tanker,Oil or Chemical Tanker,MARINER A,MT
215813000,Passenger,Passenger Ship,ROYAL CLIPPER,MT
215811000,Tanker,Crude Oil Tanker,SEASONG,MT
215808000,Passenger,Passenger Ship,CELEBRITY BEYOND,MT
215791000,Pleasure Craft,Yacht,SEAGULL MRD,MT
215767000,Passenger,Passenger Ship,EUROPA,MT
215763000,Pleasure Craft,Pleasure Craft,ADVA,MT
215753000,,,,
215750000,Tanker,Oil or Chemical Tanker,FT QUARTO,MT
215742000,Sailing Vessel,Sailing Vessel,G4CE,MT
215723000,Sailing Vessel,Sailing Vessel,INFINITY,MT
215715000,Pleasure Craft,Yacht,BLUE II,MT
215708000,Pleasure Craft,Yacht,OLIVIA O,MT
215705000,Tanker,Oil or Chemical Tanker,HOPE A,MT
215703000,Tanker - Hazard A (Major),Oil or Chemical Tanker,SERENA M,MT
215702000,Pleasure Craft,Yacht,MY ANYA,MT
215691000,Tanker,Oil or Chemical Tanker,BLUE BIRD,MT
215690000,Sailing Vessel,Sailing Vessel,EUGENIA V,MT
215688000,Pleasure Craft,Yacht,MANA I,MT
215683000,Tanker,Oil or Chemical Tanker,MED SERHAT,MT
215666000,,,,
215660000,Pleasure Craft,Yacht,LADY ANN MAGEE,MT
215659000,Sailing Vessel,Sailing Vessel,UKIYO,MT
215641000,Pleasure Craft,Pleasure Craft,ROCCO,MT
215633000,Sailing Vessel,Sailing Vessel,SOLITAIRE OF SURAMA,MT
215628000,Pleasure Craft,Yacht,SEA LADY II,MT
215622000,Cargo,Bulk Carrier,TAXIDIARA,MT
215619000,Sailing Vessel,Sailing Vessel,WELLENREITER,MT
215612000,Pleasure Craft,Yacht,LEL,MT
215609000,,,,
215607000,Pleasure Craft,Yacht,THE MERCY BOYS,MT
215602000,Cargo - Hazard A (Major),Cargo - Hazard A (Major),MSC ALIX 3,MT
215601000,Pleasure Craft,Pleasure Craft,MORGANA,MT
215599000,Sailing Vessel,Sailing Vessel,KIWAYU,MT
215596000,Sailing Vessel,Sailing Vessel,LADY 8,MT
215587000,Cargo,Vehicles Carrier,NEPTUNE ITHAKI,MT
215586000,Pleasure Craft,Yacht,WILD ORCHID 1,MT
215574000,Tanker,LNG Tanker,VIVIT AMERICAS LNG,MT
215556000,Pleasure Craft,Pleasure Craft,GHOST,MT
215552000,Tanker - Hazard A (Major),Oil or Chemical Tanker,HACI FATMA ANA,MT
215551000,Tanker,Oil or Chemical Tanker,FT STURLA,MT
215548000,Cargo,Hopper Dredger,FABIO DUO,MT
215545000,,,,
215534000,Tanker - Hazard D (Recognizable),LNG Tanker,AMBERJACK LNG,MT
215529000,Other,Yacht,LALBATROS,MT
215523000,Pleasure Craft,Yacht,MY WAY V,MT
215516000,Tanker,Oil or Chemical Tanker,SUDE S,MT
215514000,Tanker - Hazard D (Recognizable),Crude Oil Tanker,SEAVELVET,MT
215509000,Tanker,Crude Oil Tanker,PANTELIS,MT
215498000,Tanker,Oil or Chemical Tanker,MED CANARY,MT
215491000,Pleasure Craft,Yacht,LAMMOUCHE,MT
215486000,Tanker,Chemical Tanker,MED PAKIZE,MT
215484000,Pleasure Craft,Yacht,SEVERINS,MT
215472000,,,,
215469000,,,,
215455000,Pleasure Craft,Pleasure Craft,TONIC BLUE,MT
215443000,Pleasure Craft,Yacht,MA,MT
215435000,Pleasure Craft,Yacht,VANADIS,MT
215427000,Other,Yacht,BEATRIX,MT
215426000,Cargo - Hazard D (Recognizable),Container Ship,HILDE A,MT
215424000,Cargo - Hazard A (Major),Container Ship,ONUR G A,MT
215421000,Cargo - Hazard D (Recognizable),Container Ship,CINZIA A,MT
215419000,Cargo,Container Ship,CRISTINA A,MT
215418000,Cargo - Hazard A (Major),Container Ship,JEAN PIERRE A,MT
215417000,Cargo - Hazard A (Major),Container Ship,MICHEL A,MT
215416000,Cargo - Hazard A (Major),Container Ship,MARGUERITE A,MT
215413000,Cargo,Container Ship,AURETTE A,MT
215402000,Tanker,Oil or Chemical Tanker,MED EMRE,MT
215400000,Cargo,Bulk Carrier,OSOGOVO,MT
215378000,Cargo,Bulk Carrier,MIDJUR,MT
215371000,Tanker,Oil or Chemical Tanker,MED ATLANTIC,MT
215360000,Sailing Vessel,Sailing Vessel,IRELANDA,MT
215345000,Tanker,Oil or Chemical Tanker,MRC HATICE ANA,MT
215342000,Cargo - Hazard D (Recognizable),Container Ship,CMA CGM FORT ST PIERRE,MT
215340000,Passenger,Passenger,MEGA REGINA,MT
215336000,Sailing Vessel,Sailing Vessel,WALLY LOVE,MT
215325000,Passenger,Passenger Ship,MSC GRANDIOSA,MT
215313000,Pleasure Craft,Pleasure Craft,SEA CORAL 2,MT
215309000,Pleasure Craft,Pleasure Craft,FANAMAX,MT
215292000,Pleasure Craft,Pleasure Craft,NIGHT FURY,MT
215286000,Sailing Vessel,Sailing Vessel,ARCHELON,MT
215279000,Pleasure Craft,Yacht,WHEELS,MT
215274000,Pleasure Craft,Yacht,CALYPSO I,MT
215270000,Tanker - Hazard A (Major),Oil or Chemical Tanker,RED OPAL,MT
215260000,Pleasure Craft,Yacht,FRISH,MT
215253000,Tanker,Oil or Chemical Tanker,OZDEN THERESA,MT
215243000,Pleasure Craft,Yacht,WHEELS,MT
215234000,Tanker,Oil or Chemical Tanker,YM MARS,MT
215224000,Pleasure Craft,Pleasure Craft,AUDACE IP,MT
215200000,Pleasure Craft,Yacht,STARBURST III,MT
215198000,Pleasure Craft,Yacht,DEVILS ADVOCATE,MT
215179000,Cargo - Hazard A (Major),Container Ship,TEOMAN A,MT
215170000,Cargo,Ro-Ro Cargo,NEPTUNE AEGLI,MT
215152000,Pleasure Craft,Yacht,INFINITY NINE,MT
215135000,Tanker,Oil or Chemical Tanker,BOMAR VENUS,MT
215086000,Tanker,Oil or Chemical Tanker,DEFNE BAYRAK,MT
215072000,Tanker,Oil or Chemical Tanker,VALGARDENA,MT
215071000,Tanker,Oil or Chemical Tanker,VALROSSA,MT
215063000,Tanker,Oil or Chemical Tanker,VALSESIA,MT
215057000,Tanker,Oil or Chemical Tanker,VALCADORE,MT
215054000,Tanker,Oil or Chemical Tanker,VALTELLINA,MT
215051000,Pleasure Craft,Pleasure Craft,ROBBIE BOBBY,MT
215033000,Tanker,Oil or Chemical Tanker,MED TUNCER,MT
215004000,Tanker,Oil or Chemical Tanker,AEGEA,MT
215001000,Passenger,Passenger Ship,EVRIMA,MT
215000946,Sailing Vessel,Sailing Vessel,THE ROCK,MT
